area,year,total_generation,renewable_generation,fossil_generation,renewable_share,fossil_share,renewable_yoy_growth,generation,demand,balance,imports
Slovenia,2015,114.79999999999998,33.739999999999995,37.07,0.2939024390243902,0.3229094076655053,-0.2517187846529164,14.8,14.75,0.05000000000000071,0.05
Slovenia,2016,116.23,36.24,38.89,0.3117955777338037,0.33459519917405145,0.0740960284528751,16.23,15.05,1.1799999999999997,1.18
Slovenia,2017,116.05,32.09,38.32,0.27651874192158554,0.33020249892287806,-0.11451434878587197,16.05,15.53,0.5200000000000014,0.52
Slovenia,2018,116.12,37.599999999999994,36.74,0.3238029624526351,0.31639683086462284,0.17170458086631313,16.12,15.62,0.5000000000000018,0.5
Slovenia,2019,115.89,36.75,36.61,0.3171110535852964,0.31590301147640004,-0.022606382978723305,15.89,15.57,0.3200000000000003,0.32
Slovenia,2020,116.89,38.620000000000005,34.18,0.33039609889639837,0.292411669090598,0.05088435374149669,16.89,14.89,2.0,2.0
Slovenia,2021,115.59,40.330000000000005,32.410000000000004,0.34890561467254955,0.2803875767799983,0.044277576385292505,15.59,15.32,0.2699999999999996,0.27
Slovenia,2022,113.35999999999999,34.54,30.72,0.30469301340860977,0.2709950599858857,-0.14356558393255658,13.36,14.81,-1.450000000000001,-1.45
Slovenia,2023,115.55000000000001,46.8,27.05,0.4050194720900043,0.23409779316313284,0.35495078170237404,15.55,14.04,1.5100000000000016,1.51
Slovenia,2024,116.71000000000001,47.989999999999995,27.8,0.41119012938051575,0.23819724102476222,0.025427350427350337,16.71,14.3,2.41,2.41
Slovenia,2025,114.84,45.5,24.220000000000002,0.39620341344479276,0.21090212469522815,-0.05188580954365485,14.84,14.31,0.5299999999999994,0.53
Spain,2000,320.91999999999996,50.089999999999996,144.2,0.15608251277576968,0.4493331671444597,,220.92,225.36,-4.440000000000026,-4.44
Spain,2001,333.07,70.45,133.79999999999998,0.2115170985078212,0.40171735671180225,0.40646835695747674,233.07,236.52,-3.450000000000017,-3.45
Spain,2002,339.90999999999997,46.99,160.91000000000003,0.13824247594951608,0.47339001500397176,-0.3330021291696238,239.91,245.24,-5.3300000000000125,-5.33
Spain,2003,357.29999999999995,77.42,158.44,0.2166806605093759,0.4434368877693815,0.6475845924664823,257.3,258.56,-1.259999999999991,-1.26
Spain,2004,376.61,68.26,183.20999999999998,0.18124850641246915,0.4864714160537425,-0.11831568070266074,276.61,273.58,3.0300000000000296,3.03
Spain,2005,389.46000000000004,56.88,212.68,0.14604837467262363,0.5460894571971447,-0.16671549956050402,289.46,288.12,1.339999999999975,1.34
Spain,2006,395.59000000000003,69.79,210.52999999999997,0.17642003084001112,0.532192421446447,0.22696905766526032,295.59,292.31,3.2799999999999727,3.28
Spain,2007,401.86,77.61,223.13,0.19312695963768475,0.5552431194943512,0.11205043702536166,301.86,296.11,5.75,5.75
Spain,2008,409.78999999999996,82.21000000000001,224.22,0.20061494912028116,0.5471583005929866,0.05927071253704441,309.79,298.75,11.04000000000002,11.04
Spain,2009,390.72,99.55,193.07,0.254786036036036,0.4941390253890253,0.21092324534728113,290.72,282.62,8.100000000000023,8.1
Spain,2010,397.79999999999995,130.6,160.54,0.3283056812468577,0.4035696329813977,0.3119035660472125,297.8,289.47,8.329999999999984,8.33
Spain,2011,391.53999999999996,117.55,173.91,0.3002247535373142,0.4441691781171784,-0.09992343032159268,291.54,285.45,6.090000000000032,6.09
Spain,2012,393.95,116.55,172.05,0.29584972712273133,0.4367305495621272,-0.008507018290089374,293.95,282.75,11.199999999999989,11.2
Spain,2013,381.46,150.99,132.11,0.3958213180936403,0.3463272689141719,0.2954954954954956,281.46,274.71,6.75,6.75
Spain,2014,374.44,150.43,124.26000000000002,0.4017466082683474,0.3318555709860058,-0.0037088548910524377,274.44,271.03,3.410000000000025,3.41
Spain,2015,377.17,132.1,141.34,0.35023994485245374,0.37473818172177004,-0.12185069467526433,277.17,277.04,0.12999999999999545,0.13
Spain,2016,370.7,143.27999999999997,122.24,0.38651200431615856,0.3297545184785541,0.08463285389856146,270.7,278.37,-7.670000000000016,-7.67
Spain,2017,372.38,120.22,149.25,0.322842257908588,0.40080025780117084,-0.1609436069235063,272.38,281.55,-9.170000000000016,-9.17
Spain,2018,371.4,142.14,130.47,0.3827140549273021,0.3512924071082391,0.18233239061720163,271.4,282.5,-11.100000000000023,-11.1
Spain,2019,370.52,138.32,132.26,0.37331318147468423,0.3569577890532225,-0.026874912058533762,270.52,277.38,-6.860000000000014,-6.86
Spain,2020,359.47,157.65,104.27,0.4385623278715887,0.29006593039752965,0.1397484094852517,259.47,262.75,-3.2799999999999727,-3.28
Spain,2021,370.75,172.19,104.57,0.4644369521240728,0.282049898853675,0.09222962258166811,270.75,271.6,-0.8500000000000227,-0.85
Spain,2022,387.15,165.72,126.68,0.42805114296784197,0.32721167506134574,-0.03757477205412629,287.15,267.35,19.799999999999955,19.8
Spain,2023,379.11,195.29,92.34,0.5151275355437736,0.24357046767428978,0.17843350229302435,279.11,265.15,13.960000000000036,13.96
Spain,2024,380.94,218.42,74.47,0.5733711345618733,0.19549010342836143,0.11843924420093188,280.94,270.71,10.230000000000018,10.23
Spain,2025,387.89,216.67000000000002,84.86,0.5585861971177396,0.21877336358245894,-0.008012086805237462,287.89,275.1,12.789999999999964,12.79
Sweden,2000,245.23000000000002,140.39,3.5799999999999996,0.5724829751661704,0.0145985401459854,,145.23,149.91,-4.680000000000007,-4.68
Sweden,2001,261.6,134.88,3.69,0.5155963302752293,0.014105504587155962,-0.039247809673053524,161.6,154.31,7.289999999999992,7.29
Sweden,2002,246.7,119.66,4.930000000000001,0.48504256181597083,0.019983785974868263,-0.11284104389086591,146.7,152.06,-5.360000000000014,-5.36
Sweden,2003,235.39000000000001,102.11000000000001,6.23,0.433790730277412,0.02646671481371341,-0.14666555239846213,135.39,148.22,-12.830000000000013,-12.83
Sweden,2004,251.55999999999997,113.17,2.97,0.44987279376689465,0.011806328510096997,0.10831456272647122,151.56,149.46,2.0999999999999943,2.1
Sweden,2005,258.35999999999996,132.51,2.04,0.5128889921040409,0.007895959126799816,0.1708933462931872,158.36,150.97,7.390000000000015,7.39
Sweden,2006,243.28,120.64999999999999,2.51,0.4959306149292995,0.010317329825715224,-0.08950267904309106,143.28,149.32,-6.039999999999992,-6.04
Sweden,2007,248.82,129.46,2.4800000000000004,0.5202957961578651,0.009967044449803073,0.07302113551595535,148.82,150.14,-1.3199999999999932,-1.32
Sweden,2008,249.9,135.72,1.8800000000000001,0.5430972388955582,0.0075230092036814725,0.04835470415572374,149.9,147.94,1.960000000000008,1.96
Sweden,2009,236.6,138.24,3.58,0.5842772612003382,0.015131022823330516,0.018567639257294433,136.6,141.29,-4.689999999999998,-4.69
Sweden,2010,248.45,137.39,6.58,0.55298852887905,0.026484202052726908,-0.006148726851851971,148.45,150.53,-2.0800000000000125,-2.08
Sweden,2011,250.28,140.05,3.73,0.5595732779287199,0.014903308294709925,0.019360943300094746,150.28,143.05,7.22999999999999,7.23
Sweden,2012,266.44,157.37,2.24,0.5906395436120703,0.00840714607416304,0.1236701178150661,166.44,146.87,19.569999999999993,19.57
Sweden,2013,253.03,136.73000000000002,2.4800000000000004,0.5403707070307869,0.009801209342765682,-0.1311558746902204,153.03,143.03,10.0,10.0
Sweden,2014,253.56,141.59,1.2999999999999998,0.5584082662880581,0.005126991639059788,0.035544503766547164,153.56,137.94,15.620000000000005,15.62
Sweden,2015,261.99999999999994,165.77,1.3599999999999999,0.6327099236641223,0.0051908396946564895,0.1707747722296773,162.0,139.4,22.599999999999994,22.6
Sweden,2016,255.89,146.3,1.5500000000000003,0.5717300402516707,0.006057290241900818,-0.11745189117451893,155.89,144.16,11.72999999999999,11.73
Sweden,2017,264.22999999999996,152.94,1.04,0.5788139121220149,0.0039359648790826185,0.04538619275461375,164.23,145.24,18.98999999999998,18.99
Sweden,2018,263.35999999999996,146.94,1.1600000000000001,0.5579434993924667,0.004404617253948968,-0.03923107100823853,163.36,146.14,17.220000000000027,17.22
Sweden,2019,268.41999999999996,157.68,0.7899999999999999,0.5874375977945012,0.002943148796661948,0.07309105757452028,168.42,142.26,26.159999999999997,26.16
Sweden,2020,263.78000000000003,180.60999999999999,0.16,0.6846993706876942,0.0006065660777920994,0.14542110603754432,163.78,138.78,25.0,25.0
Sweden,2021,271.78,183.12,0.45999999999999996,0.6737802634483775,0.0016925454411656487,0.013897347876640431,171.78,146.21,25.569999999999993,25.57
Sweden,2022,273.05,186.55,0.24,0.6832082036257096,0.0008789598974546785,0.018730886850153006,173.05,139.83,33.22,33.22
Sweden,2023,266.05,184.66,0.26,0.6940800601390715,0.0009772599135500846,-0.01013133208255168,166.05,137.56,28.49000000000001,28.49
Sweden,2024,272.15000000000003,188.76,0.16999999999999998,0.6935880948006613,0.000624655520852471,0.022202967616159475,172.15,138.71,33.44,33.44
Sweden,2025,270.71,192.72,0.16999999999999998,0.7119057293783015,0.0006279782793395146,0.020979020979021046,170.71,137.11,33.599999999999994,33.6
Switzerland,2000,166.12,94.67,2.16,0.569889236696364,0.013002648687695642,,66.12,59.05,7.070000000000007,7.07
Switzerland,2001,171.04999999999998,101.59,2.05,0.5939199064600995,0.011984799766150248,0.07309601774585395,71.05,60.61,10.439999999999998,10.44
Switzerland,2002,165.40999999999997,91.3,2.25,0.5519617919110091,0.013602563327489272,-0.10128949699773604,65.41,60.9,4.509999999999998,4.51
Switzerland,2003,165.33999999999997,90.39000000000001,2.35,0.546691665658643,0.014213136567073912,-0.00996714129244225,65.34,62.23,3.1100000000000065,3.11
Switzerland,2004,163.87,89.18,2.41,0.5442118752669799,0.014706779764447429,-0.013386436552716097,63.87,63.17,0.6999999999999957,0.7
Switzerland,2005,157.79999999999998,88.15,2.38,0.558618504435995,0.015082382762991129,-0.011549674814980926,57.8,64.15,-6.3500000000000085,-6.35
Switzerland,2006,162.13,83.83999999999999,2.06,0.5171158946524393,0.012705853327576637,-0.04889393079977333,62.13,64.83,-2.6999999999999957,-2.7
Switzerland,2007,166.43,91.4,1.85,0.5491798353662201,0.011115784413867692,0.0901717557251911,66.43,64.37,2.0600000000000023,2.06
Switzerland,2008,167.04,93.02,1.82,0.5568726053639846,0.010895593869731802,0.017724288840262448,67.04,65.91,1.1300000000000097,1.13
Switzerland,2009,166.67000000000002,92.57000000000001,1.77,0.5554088918221636,0.010619787604247914,-0.004837669318425997,66.67,64.51,2.1599999999999966,2.16
Switzerland,2010,166.05,94.21,2.59,0.567359229147847,0.01559771153267088,0.01771632278275881,66.05,66.57,-0.519999999999996,-0.52
Switzerland,2011,162.88,88.12,2.49,0.5410117878192535,0.015287328094302556,-0.06464281923362691,62.88,65.47,-2.5899999999999963,-2.59
Switzerland,2012,168.13000000000002,100.02,2.25,0.5948968060429428,0.013382501635639086,0.13504312301407162,68.13,65.93,2.1999999999999886,2.2
Switzerland,2013,168.69,99.87,1.84,0.5920327227458653,0.010907581955065505,-0.0014997000599878962,68.69,66.29,2.3999999999999915,2.4
Switzerland,2014,170.08,98.7,1.21,0.5803151458137347,0.007114299153339604,-0.011715229798738402,70.08,64.59,5.489999999999995,5.49
Switzerland,2015,166.07,103.36999999999999,1.58,0.622448365147227,0.009514060336002892,0.047315096251266286,66.07,65.04,1.029999999999987,1.03
Switzerland,2016,161.10000000000002,99.69,2.27,0.6188081936685288,0.014090626939788948,-0.035600270871626094,61.1,65.02,-3.9199999999999946,-3.92
Switzerland,2017,160.15,100.54,1.92,0.6277864502029348,0.011988760536996565,0.008526431939011037,60.15,65.7,-5.550000000000004,-5.55
Switzerland,2018,166.29,97.53,1.56,0.5865055024355043,0.009381201515424861,-0.029938333001790385,66.29,64.7,1.5900000000000034,1.59
Switzerland,2019,170.57000000000002,102.11999999999999,1.47,0.598698481561822,0.008618162631177814,0.047062442325438214,70.57,64.31,6.259999999999991,6.26
Switzerland,2020,168.49999999999997,104.81,1.53,0.6220178041543027,0.00908011869436202,0.026341558950254695,68.5,62.94,5.560000000000002,5.56
Switzerland,2021,163.08999999999997,108.58999999999999,1.29,0.6658286835489607,0.007909743086639281,0.036065260948382694,63.09,65.5,-2.4099999999999966,-2.41
Switzerland,2022,161.71999999999997,94.29,0.97,0.5830447687360872,0.0059980212713331696,-0.13168800073671594,61.72,64.86,-3.1400000000000006,-3.14
Switzerland,2023,170.07,107.41,0.66,0.6315634738637032,0.003880754983242195,0.13914519037013462,70.07,63.68,6.3899999999999935,6.39
Switzerland,2024,178.36999999999998,120.31,0.6100000000000001,0.6744968324269778,0.003419857599372093,0.12010054929708591,78.37,63.97,14.400000000000006,14.4
Switzerland,2025,165.02,111.93,0.69,0.6782814204338868,0.004181311356199248,-0.06965339539522897,65.02,65.12,-0.10000000000000853,-0.1
Türkiye,2000,224.38000000000002,56.209999999999994,152.85000000000002,0.2505125233978072,0.6812104465638649,,124.38,127.73,-3.3500000000000085,-3.35
Türkiye,2001,222.24,44.25000000000001,160.23,0.19910907127429808,0.7209773218142548,-0.21277352784202075,122.24,126.39,-4.150000000000006,-4.15
Türkiye,2002,228.46,60.4,150.6,0.2643788847062943,0.6591963582246345,0.3649717514124291,128.46,131.61,-3.1500000000000057,-3.15
Türkiye,2003,239.54000000000002,61.04,164.44,0.2548217416715371,0.6864824246472405,0.01059602649006619,139.54,140.11,-0.5700000000000216,-0.57
Türkiye,2004,249.75,77.22999999999999,161.31,0.3092292292292292,0.6458858858858859,0.2652359108781126,149.75,149.07,0.6800000000000068,0.68
Türkiye,2005,261.63,64.34,188.87,0.24591981041929445,0.7218973359324237,-0.16690405282921128,161.63,160.47,1.1599999999999966,1.16
Türkiye,2006,276.25,69.77000000000001,199.59,0.2525610859728507,0.7224977375565611,0.0843953994404727,176.25,174.59,1.6599999999999966,1.66
Türkiye,2007,291.52,55.5,225.98000000000002,0.19038144895718992,0.7751783754116357,-0.20452916726386716,191.52,189.96,1.5600000000000023,1.56
Türkiye,2008,298.37,51.77000000000001,235.25,0.173509401079197,0.7884505814927774,-0.06720720720720708,198.37,198.04,0.3300000000000125,0.33
Türkiye,2009,294.81,57.74,229.71,0.19585495743020928,0.7791798107255521,0.11531775159358681,194.81,194.08,0.7299999999999898,0.73
Türkiye,2010,311.18,82.11,225.73000000000002,0.2638665724018253,0.7254000899800759,0.4220644267405611,211.18,210.41,0.7700000000000102,0.77
Türkiye,2011,329.39,83.41999999999999,244.5,0.2532560187012356,0.7422811864355324,0.01595420777006451,229.39,230.3,-0.910000000000025,-0.91
Türkiye,2012,339.49,92.45,244.54,0.2723202450734926,0.720315767769301,0.10824742268041265,239.49,242.36,-2.8700000000000045,-2.87
Türkiye,2013,340.15,98.05,239.23000000000002,0.28825518153755697,0.7033073643980597,0.0605732828555976,240.15,246.35,-6.199999999999989,-6.2
Türkiye,2014,351.95,73.50999999999999,274.97,0.20886489558175875,0.7812757493962211,-0.25028046914839375,251.95,257.21,-5.259999999999991,-5.26
Türkiye,2015,361.77000000000004,115.60000000000001,242.37,0.3195400392514581,0.6699560494236669,0.5725751598421986,261.77,265.71,-3.9399999999999977,-3.94
Türkiye,2016,374.4,123.13,247.65,0.32887286324786325,0.6614583333333334,0.06513840830449813,274.4,279.28,-4.8799999999999955,-4.88
Türkiye,2017,397.2900000000001,116.58,277.93,0.2934380427395605,0.6995645498250647,-0.05319580930723622,297.29,296.71,0.5800000000000409,0.58
Türkiye,2018,400.15,129.07999999999998,269.15000000000003,0.3225790328626765,0.6726227664625767,0.10722250814891043,300.15,299.52,0.6299999999999955,0.63
Türkiye,2019,400.18,175.27,223.62,0.43797790994052677,0.5587985406567045,0.3578400991633097,300.18,299.6,0.5799999999999841,0.58
Türkiye,2020,402.0,169.5,232.05999999999997,0.4216417910447761,0.5772636815920398,-0.03292063673189938,302.0,301.41,0.589999999999975,0.59
Türkiye,2021,427.88,151.47,275.96000000000004,0.3540011218098532,0.6449471814527439,-0.10637168141592923,327.88,326.03,1.8500000000000227,1.85
Türkiye,2022,420.56,176.26,243.34,0.41910785619174434,0.5786094730835077,0.1636627715059087,320.56,323.29,-2.730000000000018,-2.73
Türkiye,2023,419.78999999999996,176.35000000000002,242.21,0.4200909978798924,0.576978965673313,0.0005106093271305401,319.79,323.81,-4.019999999999982,-4.02
Türkiye,2024,441.23,201.26,238.69,0.45613398907599206,0.5409650295764113,0.1412531896796143,341.23,340.24,0.9900000000000091,0.99
Türkiye,2025,453.85999999999996,196.32999999999998,256.21000000000004,0.43257832811880315,0.5645132860353415,-0.02449567723342938,353.86,351.93,1.9300000000000068,1.93
Ukraine,2000,271.84000000000003,17.849999999999998,129.5,0.0656636256621542,0.4763831665685697,,171.84,167.99,3.8499999999999943,3.85
Ukraine,2001,273.3,19.0,132.24,0.0695206732528357,0.48386388583973655,0.06442577030812346,173.3,170.24,3.0600000000000023,3.06
Ukraine,2002,274.03,15.19,134.5,0.05543188701966938,0.49082217275480794,-0.20052631578947366,174.03,170.91,3.1200000000000045,3.12
Ukraine,2003,280.58000000000004,14.41,138.44,0.05135790148977118,0.4934065150759141,-0.051349572086899276,180.58,175.64,4.940000000000026,4.94
Ukraine,2004,282.44,18.240000000000002,128.41,0.06458008780625975,0.4546452343860643,0.26578764746703687,182.44,177.11,5.329999999999984,5.33
Ukraine,2005,286.39,19.049999999999997,129.84,0.06651768567338244,0.45336778518803034,0.04440789473684181,186.39,178.04,8.349999999999994,8.35
Ukraine,2006,293.61,19.61,135.91,0.06678927829433602,0.4628929532372875,0.029396325459317696,193.61,183.17,10.440000000000026,10.44
Ukraine,2007,296.25,15.81,139.62,0.05336708860759494,0.47129113924050636,-0.193778684344722,196.25,187.08,9.169999999999987,9.17
Ukraine,2008,292.58,17.97,136.65,0.061419099049832525,0.4670517465308634,0.13662239089184047,192.58,185.85,6.730000000000018,6.73
Ukraine,2009,273.61,19.099999999999998,121.16,0.06980739008077189,0.4428200723657761,0.06288258208124642,173.61,169.34,4.27000000000001,4.27
Ukraine,2010,288.82000000000005,20.479999999999997,130.72,0.07090921681324006,0.4526002354407589,0.07225130890052345,188.82,184.76,4.060000000000002,4.06
Ukraine,2011,294.95000000000005,16.94,140.62,0.05743346329886421,0.4767587726733344,-0.17285156249999978,194.95,188.66,6.289999999999992,6.29
Ukraine,2012,298.88,16.89,144.97,0.056510974304068526,0.48504416488222696,-0.002951593860684776,198.88,187.41,11.469999999999999,11.47
Ukraine,2013,294.37,22.879999999999995,143.86,0.07772531168257633,0.48870469137480044,0.35464772054470073,194.37,184.48,9.890000000000015,9.89
Ukraine,2014,282.82000000000005,15.74,128.71,0.05565377271762958,0.45509511349975246,-0.31206293706293686,182.82,174.39,8.430000000000007,8.43
Ukraine,2015,263.68,11.44,107.33999999999999,0.04338592233009708,0.4070843446601941,-0.27318932655654393,163.68,162.33,1.3499999999999943,1.35
Ukraine,2016,264.58,14.9,114.33,0.05631567011867866,0.4321188298435256,0.3024475524475525,164.58,160.83,3.75,3.75
Ukraine,2017,256.04,17.82,93.05,0.06959850023433838,0.36341977815966253,0.19597315436241614,156.04,150.86,5.179999999999978,5.18
Ukraine,2018,259.86,21.169999999999998,96.93,0.08146694373893634,0.3730085430616486,0.18799102132435452,159.86,153.79,6.070000000000022,6.07
Ukraine,2019,254.14000000000001,19.57,94.74,0.07700480050365939,0.3727866530258912,-0.07557864903164846,154.14,150.1,4.039999999999992,4.04
Ukraine,2020,247.79000000000002,28.419999999999998,91.19,0.11469389402316477,0.36801323701521443,0.45222278998467025,147.79,145.37,2.4199999999999875,2.42
Ukraine,2021,256.43999999999994,35.51,78.37,0.13847293713929187,0.3056075495242553,0.24947220267417314,156.44,154.4,2.039999999999992,2.04
Ukraine,2022,211.51,34.71,57.85000000000001,0.16410571604179472,0.27350952673632456,-0.022528865108420115,111.51,111.61,-0.09999999999999432,-0.1
United Kingdom,2000,477.05999999999995,12.54,339.11,0.026286001760784806,0.7108330189074751,,377.06,391.23,-14.170000000000016,-14.17
United Kingdom,2001,484.77,12.02,344.41999999999996,0.024795263733316832,0.7104812591538254,-0.04146730462519932,384.77,395.17,-10.400000000000034,-10.4
United Kingdom,2002,487.24,13.99,347.97,0.028712749363763237,0.7141655036532305,0.1638935108153079,387.24,395.65,-8.409999999999968,-8.41
United Kingdom,2003,498.21000000000004,13.37,359.5,0.026836073141847813,0.7215832680997972,-0.044317369549678465,398.21,400.37,-2.160000000000025,-2.16
United Kingdom,2004,493.91999999999996,17.73,362.18,0.03589650145772595,0.7332766439909297,0.32610321615557236,393.92,401.41,-7.490000000000009,-7.49
United Kingdom,2005,498.35,21.18,359.4,0.04250025082773151,0.7211798936490418,0.19458544839255487,398.35,406.67,-8.319999999999993,-8.32
United Kingdom,2006,497.27,22.659999999999997,362.6,0.045568805679007375,0.7291813300621394,0.06987724268177509,397.27,404.79,-7.520000000000039,-7.52
United Kingdom,2007,496.81,24.64,377.77,0.049596425192729617,0.7603912964714881,0.08737864077669921,396.81,402.02,-5.2099999999999795,-5.21
United Kingdom,2008,488.96,27.580000000000002,377.89,0.05640543193717278,0.7728444044502618,0.11931818181818188,388.96,399.98,-11.020000000000039,-11.02
United Kingdom,2009,476.76,31.939999999999998,341.08000000000004,0.06699387532511117,0.7154123668092962,0.15808556925308181,376.76,379.62,-2.8600000000000136,-2.86
United Kingdom,2010,482.06,33.03,357.37,0.06851844168775671,0.741339252375223,0.034126487163431474,382.06,384.72,-2.660000000000025,-2.66
United Kingdom,2011,467.97,44.78,324.22,0.09568989465136654,0.6928221894565891,0.355737208598244,367.97,374.19,-6.21999999999997,-6.22
United Kingdom,2012,463.87,52.56999999999999,309.73,0.11332916549895443,0.667708625261388,0.17396158999553357,363.87,375.73,-11.860000000000014,-11.86
United Kingdom,2013,458.28,68.06,289.21000000000004,0.1485118268307585,0.631077070786419,0.2946547460528821,358.28,372.71,-14.430000000000007,-14.43
United Kingdom,2014,438.08,83.59,260.62,0.1908098977355734,0.5949141709276845,0.22818101674992652,338.08,358.6,-20.52000000000004,-20.52
United Kingdom,2015,438.87,107.95,227.62,0.2459726114794814,0.5186501697541414,0.29142241894963505,338.87,359.98,-21.110000000000014,-21.11
United Kingdom,2016,439.18,107.49,225.04,0.2447515824946491,0.5124094904139532,-0.004261232051875896,339.18,356.93,-17.75,-17.75
United Kingdom,2017,438.22,128.13,206.37,0.2923873853315686,0.4709278444616859,0.19201786212670946,338.22,352.98,-14.759999999999991,-14.76
United Kingdom,2018,433.76,143.14,192.76000000000002,0.32999815566211727,0.4443932128365917,0.11714664793569018,333.76,352.87,-19.110000000000014,-19.11
United Kingdom,2019,427.19,156.33,182.8,0.3659495774713828,0.42791263840445704,0.0921475478552467,327.19,348.36,-21.170000000000016,-21.17
United Kingdom,2020,410.3,176.69,155.48999999999998,0.4306361199122593,0.3789666097977089,0.13023731849293152,310.3,328.55,-18.25,-18.25
United Kingdom,2021,407.9,162.27,171.74,0.397818092669772,0.4210345672959059,-0.08161186258418696,307.9,332.64,-24.74000000000001,-24.74
United Kingdom,2022,424.58000000000004,176.67,171.43,0.4161053276178811,0.40376371944038814,0.088740987243483,324.58,320.28,4.300000000000011,4.3
United Kingdom,2023,392.53,182.04000000000002,141.48,0.463760731663822,0.36043104985606195,0.03039565291220936,292.53,315.83,-23.30000000000001,-23.3
United Kingdom,2024,384.15999999999997,194.57,119.24,0.506481674302374,0.3103915035401916,0.0688310261480991,284.16,317.35,-33.19,-33.19
United Kingdom,2025,392.31000000000006,203.9,122.44999999999999,0.5197420407330937,0.31212561494736296,0.04795189391992616,292.31,321.38,-29.069999999999993,-29.07
